fecha,numero_dia,num_lote,temp_media,PAR,precipitaciones,profRaiz,diasDesdePrec,transpiracion,precipitacion_efectiva,evaporacion,percolacion_capa_1,percolacion_capa_2,percolacion_capa_3,drenaje,aguaUtilDisp1,aguaUtilDisp2,aguaUtilDisp3,aguaUtilDisp4,porcAguaUtil,cEstresHidrico,cEstresHidricoRadiacion,porcCobertura,cEstrsTerminco,EUR,biomasaDiaria,biomasaAcumulada,rendimiento,ici,DPV,DDS,ET0,che_pc,rend escalado,FCCH
20211231,28,1,35,6.2600688,1.02,0,0,0,0.969,0.901693611009,0,0,0,0,55.5769675601,37.5,37.5,37.5,0.741026234134,1,1,0,1,4,0,0,0,0,3.6832063267,-3,4.3375582791,1,0,0
20220101,29,1,28,5.0337936,0.51,0,0,0,0.4845,0.395249768242,0,0,0,0,55.6662177918,37.5,37.5,37.5,0.742216237224,1,1,0,0.952380952381,3.80952380952,0,0,0,0,2.51895499142,-2,1.9349864927,1,0,0
20220102,30,1,26.8,6.734016,21.59,0,0,0,20.5105,0.543896553734,0.632821238089,0,0,0,75,37.5,37.5,37.5,1,1,1,0,0.895238095238,3.58095238095,0,0,0,0,2.00986460168,-1,2.70822192208,1,0,0
20220103,31,1,26,6.7099104,0,0,0,0,0,2.63681776858,0,0,0,0,72.3631822314,38.1328212381,37.5,37.5,0.964842429752,1,1,0,0.857142857143,3.42857142857,0,0,0,0,2.05596541407,0,2.39710706235,1,0,0
20220104,32,1,27.375,6.4159776,0,30,0,0,0,2.46400417333,0,0,0,0,69.8991780581,38.1328212381,37.5,37.5,0.931989040775,1,1,0,0.922619047619,3.69047619048,0,0,0,0,2.49366606126,1,2.24000379393,1,0,0
20220105,33,1,28.75,6.5730528,0,60,0,0,0,2.29119057807,0,0,0,0,67.60798748,38.1328212381,37.5,37.5,0.901439833067,1,1,0,0.988095238095,3.95238095238,0,0,0,0,2.84449743923,2,2.08290052552,1,0,0
20220106,34,1,30.125,6.3825408,0,90,0,0,0,2.11837698281,0,0,0,0,65.4896104972,38.1328212381,37.5,37.5,0.873194806629,1,1,0,1,4,0,0,0,0,3.254773137,3,1.9257972571,1,0,0
20220107,35,1,31.5,6.646536,0,120,0,0,0,1.94556338755,0,0,0,0,63.5440471097,38.1328212381,37.5,37.5,0.847253961462,1,1,0,1,4,0,0,0,0,3.03782969605,4,1.76869398868,1,0,0
20220108,36,1,29.8,6.7017456,0,150,0,0,0,2.23748485341,0,0,0,0,61.3065622562,38.1328212381,37.5,37.5,0.817420830083,1,1,0,1,4,0,0,0,0,2.99529129901,5,2.87661947755,1,0,0
20220109,37,1,30.5,6.6029904,0,180,0,0,0,1.85552956035,0,0,0,0,59.4510326959,38.1328212381,37.5,37.5,0.792680435945,1,1,0,1,4,0,0,0,0,3.72454720611,6,2.92170133952,1,0,0
20220110,38,1,31.9,6.4766304,0,210,0,0,0,1.73162548535,0,0,0,0,57.7194072105,38.1328212381,37.5,37.5,0.769592096141,1,1,0,1,4,0,0,0,0,4.05452047371,7,3.14840997336,1,0,0
20220111,39,1,34,6.4711872,0,240,0,0,0,1.73308470163,0,0,0,0,55.9863225089,38.1328212381,37.5,37.5,0.746484300119,1,1,0.021275,1,4,0.55069803072,0.55069803072,0,0,4.77475918762,8,3.52299563964,1,0,0
20220112,40,1,40.2,6.28884,0,270,0,0.101136181302,0,2.2227308178,0,0,0,0,53.6624555098,38.1328212381,37.5,37.5,0.715499406798,0.999674982097,1,0.0425430852441,0.8,3.2,0.856149299861,1.40684733058,0,0,4.71975429986,9,5.05718835422,1,0,0
20220113,41,1,35.1,6.5166768,0,300,0,0.100826863614,0,1.0036500892,0,0,0,0,52.557978557,38.1328212381,37.5,37.5,0.700773047427,0.998509807866,1,0.0637863814065,1,4,1.66270092747,3.06954825805,0,0,5.14902268137,10,2.52127038391,1,0,0
20220114,42,1,34,6.5722752,0,330,0,0.161534052756,0,0.980913962202,0,0,0,0,51.415530542,38.1328212381,37.5,37.5,0.685540407227,0.99712178384,0.99990174463,0.0850001473577,1,3.99960697852,2.23435788267,5.30390614072,0,0,4.45840842234,11,2.69406624401,1,0,0
20220115,43,1,34.2,6.4245312,0,359.997052339,0,0.236139188537,0,0.991643712792,0,0,0,0,50.1877476407,38.1328212381,37.5,37.5,0.669169968543,0.995390349848,0.999506566539,0.106177077051,1,3.99802626616,2.7272054182,8.03111155892,0,0,3.7612306539,12,2.95571944111,1,0,0
20220116,44,1,31.7,6.3867816,1.52,389.982249335,0,0.297770860228,1.444,0.928072914952,0,0,0,0,50.4059038655,38.1328212381,37.5,37.5,0.672078718207,0.995717826458,0.999580954507,0.127360973809,1,3.99832381803,3.2523434451,11.283455004,0,0,3.89730921883,13,2.98495593845,1,0,0
20220117,45,1,25.3205479452,10.4950485,51.99,419.96967797,0,0.39281798337,47.8818,0.950036166555,21.9448497156,0,0,0,75,38.1328212381,37.5,37.5,1,1,1,0.148635973809,0.824787997391,3.29915198956,5.1464849412,16.4299399452,0,0,0.992339640534,14,3.28253348038,1,0,0
20220118,46,1,19.3912891986,4.9204395,13,449.96967797,0,0.159931422141,12.35,1.07198817136,11.1180804065,0,0,0,75,60.0776709537,37.5,37.5,1,1,1,0.169910973809,0.542442342791,2.16976937116,1.81400675325,18.2439466985,0,0,0.481831652912,15,1.14467451202,1,0,0
20220119,47,1,22.3118055556,9.788931,0,479.96967797,0,0.527938343348,0,3.01822269505,0,0,0,0,71.4538389616,71.1957513602,37.5,37.5,0.952717852821,1,1,0.191185973809,0.681514550265,2.72605820106,5.1018351132,23.3457818117,0,0,1.06976914311,16,3.30547534916,1,0,0
20220120,48,1,29.4809027778,11.2440555,0,509.96967797,0,0.745456199153,0,3.69045240573,0,0,0,0,67.3906584563,70.8230232606,37.5,37.5,0.921424544779,1,1,0.212460973809,1,4,9.55569192435,32.901473736,0,0,1.71704515701,17,4.14799524222,1,0,0
20220121,49,1,32.2704861111,10.704231,0,539.96967797,0,0.82619072536,0,3.5837529504,0,0,0,0,63.3938101432,70.4099278979,37.5,37.5,0.892024920274,1,1,0.233735973809,1,4,10.0078554266,42.9093291627,0,0,2.50547401977,18,4.13688353121,1,0,0
20220122,50,1,29.5576388889,10.5311745,0,569.96967797,0,0.854968412321,0,3.27995420016,0,0,0,0,59.6863717369,69.9824436918,37.5,37.5,0.864458769524,1,1,0.255010973809,1,4,10.7422602584,53.651589421,0,0,1.85362327088,19,3.89131740977,1,0,0
20220123,51,1,24.11875,6.2117955,37.59,599.96967797,0,0.399041536688,35.081,0.96462595639,18.6032250122,0,0,0,75,69.7829229234,37.5,37.5,0.965219486156,1,1,0.276285973809,0.76755952381,3.07023809524,5.26924077093,58.920830192,0,0,0.832932352231,20,1.6646823732,1,0,0
20220124,52,1,25.8778656126,5.921721,0,629.96967797,0,0.424854560462,0,1.30230667932,0,13.1737206554,0,0,73.4852660404,75,37.5,37.5,0.989901773603,1,1,0.297560973809,0.851326933936,3.40530773574,6.0004010473,64.9212312393,0,0,0.744976951868,21,1.63588809968,1,0,0
20220125,53,1,26.4620209059,7.4327895,0.3,659.96967797,0,0.549473534257,0.285,1.51790388169,0,0,0,0,71.9776253916,74.7252632329,50.6737206554,37.5,0.978019257497,1,1,0.318835973809,0.879143852663,3.51657541065,8.33372345664,73.2549546959,0,0,0.956926922565,22,1.96445893276,1,0,0
20220126,54,1,26.7409722222,9.946854,0,689.96967797,0,0.788020109267,0,1.97009205388,0,0,0,0,69.6135232831,74.3312531782,50.6737206554,37.5,0.959631843076,1,1,0.340110973809,0.892427248677,3.56970899471,12.0764476141,85.33140231,0,0,0.958866041785,23,2.62931204144,1,0,0
20220127,55,1,21.2875,6.5936295,0,719.96967797,0,0.509658455096,0,1.15716243413,0,0,0,0,68.2015316214,74.0764239507,50.6737206554,37.5,0.948519703814,1,1,0.361385973809,0.632738095238,2.53095238095,6.03086777741,91.3622700874,0,0,0.949507174076,24,1.59415569505,1,0,0
20220128,56,1,21.1259689922,9.8757765,0,749.96967797,0,1.07891119494,0,2.23109309078,0,0,0,0,65.4309829332,73.5369683532,50.6737206554,37.5,0.926453008576,1,1,0.382660973809,0.625046142488,2.50018456995,9.44838313507,100.810653222,0,0,1.35699322597,25,3.17604431312,1,0,0
20220129,57,1,24.0787456446,11.199708,0,779.96967797,0,1.4547294431,0,2.74635465959,0,0,0,0,61.957263552,72.8096036317,50.6737206554,37.5,0.898445781225,1,1,0.403935973809,0.765654554505,3.06261821802,13.8551774961,114.665830719,0,0,1.75032758518,26,4.04427056811,1,0,0
